        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       291             300.000             0.00000          1120.48644         -3734.27695         -2613.79051                   -
       292             300.000             0.00000          1120.48644         -3736.85337         -2616.36693                   -
       293             300.000             0.00000          1120.48644         -3739.16483         -2618.67839                   -
       294             300.000             0.00000          1120.48644         -3731.15918         -2610.67274                   -
       295             300.000             0.00000          1120.48644         -3719.65728         -2599.17084                  60
       296             300.000             0.00000          1120.48644         -3719.30893         -2598.82249                   -
       297             300.000             0.00000          1120.48644         -3728.91388         -2608.42744                   -
       298             300.000             0.00000          1120.48644         -3733.67634         -2613.18990                   -
       299             300.000             0.00000          1120.48644         -3728.81273         -2608.32629                   -
       300             300.000             0.00000          1120.48644         -3723.45174         -2602.96530                  61
       301             300.000             0.00000          1120.48644         -3721.75632         -2601.26988                   -
       302             300.000             0.00000          1120.48644         -3717.23535         -2596.74890                   -
       303             300.000             0.00000          1120.48644         -3708.91216         -2588.42572                   -
       304             300.000             0.00000          1120.48644         -3706.44686         -2585.96042                   -
       305             300.000             0.00000          1120.48644         -3712.86348         -2592.37704                  62
       306             300.000             0.00000          1120.48644         -3717.17474         -2596.68830                   -
       307             300.000             0.00000          1120.48644         -3712.59439         -2592.10795                   -
       308             300.000             0.00000          1120.48644         -3707.46310         -2586.97665                   -
       309             300.000             0.00000          1120.48644         -3708.62566         -2588.13922                   -
       310             300.000             0.00000          1120.48644         -3707.70842         -2587.22198                  63
       311             300.000             0.00000          1120.48644         -3696.68907         -2576.20263                   -
       312             300.000             0.00000          1120.48644         -3685.05198         -2564.56554                   -
       313             300.000             0.00000          1120.48644         -3686.28970         -2565.80326                   -
       314             300.000             0.00000          1120.48644         -3695.41389         -2574.92745                   -
       315             300.000             0.00000          1120.48644         -3697.11936         -2576.63292                  64
       316             300.000             0.00000          1120.48644         -3690.66462         -2570.17818                   -
       317             300.000             0.00000          1120.48644         -3688.50709         -2568.02065                   -
       318             300.000             0.00000          1120.48644         -3693.45083         -2572.96439                   -
       319             300.000             0.00000          1120.48644         -3695.45519         -2574.96875                   -
       320             300.000             0.00000          1120.48644         -3692.32144         -2571.83499                  65
       321             300.000             0.00000          1120.48644         -3694.86903         -2574.38259                   -
       322             300.000             0.00000          1120.48644         -3706.83166         -2586.34522                   -
       323             300.000             0.00000          1120.48644         -3716.22763         -2595.74119                   -
       324             300.000             0.00000          1120.48644         -3714.67878         -2594.19234                   -
       325             300.000             0.00000          1120.48644         -3709.90504         -2589.41860                  66
       326             300.000             0.00000          1120.48644         -3710.07110         -2589.58466                   -
       327             300.000             0.00000          1120.48644         -3709.52571         -2589.03927                   -
       328             300.000             0.00000          1120.48644         -3701.77194         -2581.28550                   -
       329             300.000             0.00000          1120.48644         -3694.38836         -2573.90192                   -
       330             300.000             0.00000          1120.48644         -3696.81167         -2576.32523                  67
       331             300.000             0.00000          1120.48644         -3702.31657         -2581.83013                   -
       332             300.000             0.00000          1120.48644         -3698.18825         -2577.70181                   -
       333             300.000             0.00000          1120.48644         -3687.11396         -2566.62752                   -
       334             300.000             0.00000          1120.48644         -3681.86827         -2561.38183                   -
       335             300.000             0.00000          1120.48644         -3683.04809         -2562.56165                  68
       336             300.000             0.00000          1120.48644         -3679.65192         -2559.16548                   -
       337             300.000             0.00000          1120.48644         -3670.82263         -2550.33619                   -
       338             300.000             0.00000          1120.48644         -3668.24387         -2547.75743                   -
       339             300.000             0.00000          1120.48644         -3674.58105         -2554.09461                   -
       340             300.000             0.00000          1120.48644         -3677.53156         -2557.04511                  69
       341             300.000             0.00000          1120.48644         -3671.41540         -2550.92896                   -
       342             300.000             0.00000          1120.48644         -3667.09820         -2546.61176                   -
