        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       290            4606.500             0.00000          1826.23641          1027.18686          2853.42326                  59
       291            4621.350             0.00000          1832.12366          1018.23413          2850.35779                   -
       292            4636.200             0.00000          1838.01090          1005.57309          2843.58400                   -
       293            4651.050             0.00000          1843.89815           979.76134          2823.65949                   -
       294            4665.900             0.00000          1849.78540           942.85078          2792.63618                   -
       295            4680.750             0.00000          1855.67265           908.23396          2763.90661                  60
       296            4695.600             0.00000          1861.55990           887.83591          2749.39581                   -
       297            4710.450             0.00000          1867.44715           880.63934          2748.08649                   -
       298            4725.300             0.00000          1873.33440           875.49247          2748.82687                   -
       299            4740.150             0.00000          1879.22164           866.46636          2745.68800                   -
       300            4755.000             0.00000          1885.10889           865.81260          2750.92150                  61
       301            4769.850             0.00000          1890.99614           887.07649          2778.07263                   -
       302            4784.700             0.00000          1896.88339           917.43340          2814.31679                   -
       303            4799.550             0.00000          1902.77064           941.14520          2843.91584                   -
       304            4814.400             0.00000          1908.65789           961.11641          2869.77429                   -
       305            4829.250             0.00000          1914.54514           980.61870          2895.16384                  62
       306            4844.100             0.00000          1920.43238           992.76409          2913.19647                   -
       307            4858.950             0.00000          1926.31963           987.63938          2913.95901                   -
       308            4873.800             0.00000          1932.20688           971.08940          2903.29628                   -
       309            4888.650             0.00000          1938.09413           961.47023          2899.56436                   -
       310            4903.500             0.00000          1943.98138           967.48974          2911.47112                  63
       311            4918.350             0.00000          1949.86863           981.40404          2931.27266                   -
       312            4933.200             0.00000          1955.75588           992.21022          2947.96610                   -
       313            4948.050             0.00000          1961.64312          1001.22270          2962.86582                   -
       314            4962.900             0.00000          1967.53037          1018.09334          2985.62371                   -
       315            4977.750             0.00000          1973.41762          1041.88948          3015.30710                  64
       316            4992.600             0.00000          1979.30487          1059.00740          3038.31227                   -
       317            5007.450             0.00000          1985.19212          1060.33237          3045.52449                   -
       318            5022.300             0.00000          1991.07937          1041.54477          3032.62414                   -
       319            5037.150             0.00000          1996.96662          1010.00137          3006.96799                   -
       320            5052.000             0.00000          2002.85386           987.35074          2990.20461                  65
       321            5066.850             0.00000          2008.74111           978.03888          2986.78000                   -
       322            5081.700             0.00000          2014.62836           975.02828          2989.65664                   -
       323            5096.550             0.00000          2020.51561           978.16958          2998.68519                   -
       324            5111.400             0.00000          2026.40286           990.16496          3016.56782                   -
       325            5126.250             0.00000          2032.29011          1004.18794          3036.47805                  66
       326            5141.100             0.00000          2038.17736          1013.32933          3051.50669                   -
       327            5155.950             0.00000          2044.06460          1012.06740          3056.13201                   -
       328            5170.800             0.00000          2049.95185          1003.68512          3053.63697                   -
       329            5185.650             0.00000          2055.83910          1008.38979          3064.22889                   -
       330            5200.500             0.00000          2061.72635          1039.46704          3101.19339                  67
       331            5215.350             0.00000          2067.61360          1081.08417          3148.69777                   -
       332            5230.200             0.00000          2073.50085          1107.68168          3181.18253                   -
       333            5245.050             0.00000          2079.38810          1105.60247          3184.99056                   -
       334            5259.900             0.00000          2085.27535          1089.69157          3174.96691                   -
       335            5274.750             0.00000          2091.16259          1086.93449          3178.09708                  68
       336            5289.600             0.00000          2097.04984          1100.27093          3197.32077                   -
       337            5304.450             0.00000          2102.93709          1115.28742          3218.22451                   -
       338            5319.300             0.00000          2108.82434          1127.27435          3236.09868                   -
       339            5334.150             0.00000          2114.71159          1150.98391          3265.69550                   -
       340            5349.000             0.00000          2120.59884          1202.17693          3322.77577                  69
       341            5363.850             0.00000          2126.48609          1270.33122          3396.81731                   -
       342            5378.700             0.00000          2132.37333          1329.11585          3461.48918                   -
