        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       270             484.945             0.00000             8.67318            14.36911            23.04229                  55
       271             522.566             0.00000             9.34602            13.72225            23.06827                   -
       272             544.129             0.00000             9.73166            13.37362            23.10528                   -
       273             535.504             0.00000             9.57741            13.58662            23.16403                   -
       274             497.827             0.00000             8.90356            14.33255            23.23611                   -
       275             445.028             0.00000             7.95926            15.34430            23.30356                  56
       276             393.014             0.00000             7.02900            16.32785            23.35685                   -
       277             352.930             0.00000             6.31210            17.08701            23.39911                   -
       278             331.907             0.00000             5.93610            17.49723            23.43333                   -
       279             333.286             0.00000             5.96077            17.49368            23.45444                   -
       280             351.801             0.00000             6.29191            17.16904            23.46095                  57
       281             372.215             0.00000             6.65701            16.81084            23.46785                   -
       282             379.968             0.00000             6.79568            16.69971            23.49539                   -
       283             375.357             0.00000             6.71321            16.83080            23.54401                   -
       284             373.253             0.00000             6.67558            16.91512            23.59070                   -
       285             385.702             0.00000             6.89822            16.71727            23.61549                  58
       286             407.102             0.00000             7.28097            16.34573            23.62670                   -
       287             421.070             0.00000             7.53078            16.12126            23.65204                   -
       288             422.366             0.00000             7.55395            16.14954            23.70349                   -
       289             427.044             0.00000             7.63762            16.12089            23.75851                   -
       290             455.799             0.00000             8.15190            15.63138            23.78328                  59
       291             507.668             0.00000             9.07958            14.69368            23.77326                   -
       292             555.278             0.00000             9.93106            13.83162            23.76268                   -
       293             570.006             0.00000            10.19448            13.59508            23.78956                   -
       294             550.848             0.00000             9.85184            14.00205            23.85388                   -
       295             524.471             0.00000             9.38009            14.53603            23.91613                  60
       296             514.808             0.00000             9.20728            14.73231            23.93958                   -
       297             515.031             0.00000             9.21125            14.72027            23.93152                   -
       298             494.199             0.00000             8.83869            15.09849            23.93718                   -
       299             434.002             0.00000             7.76207            16.22831            23.99038                   -
       300             356.542             0.00000             6.37670            17.69574            24.07244                  61
       301             310.459             0.00000             5.55251            18.57314            24.12565                   -
       302             325.673             0.00000             5.82462            18.28677            24.11138                   -
       303             382.312             0.00000             6.83760            17.21578            24.05338                   -
       304             428.084             0.00000             7.65623            16.36190            24.01813                   -
       305             429.349             0.00000             7.67884            16.36999            24.04883                  62
       306             404.277             0.00000             7.23044            16.88948            24.11992                   -
       307             402.355             0.00000             7.19606            16.96629            24.16235                   -
       308             449.899             0.00000             8.04638            16.09016            24.13655                   -
       309             518.983             0.00000             9.28194            14.79463            24.07657                   -
       310             554.522             0.00000             9.91754            14.13749            24.05503                  63
       311             532.263             0.00000             9.51946            14.58432            24.10378                   -
       312             485.220             0.00000             8.67808            15.49853            24.17661                   -
       313             468.693             0.00000             8.38250            15.81522            24.19772                   -
       314             501.092             0.00000             8.96195            15.18239            24.14434                   -
       315             544.857             0.00000             9.74470            14.32720            24.07190                  64
       316             547.792             0.00000             9.79719            14.25616            24.05335                   -
       317             498.732             0.00000             8.91976            15.18093            24.10069                   -
       318             436.862             0.00000             7.81321            16.34213            24.15534                   -
       319             406.506             0.00000             7.27031            16.88535            24.15566                   -
       320             409.085             0.00000             7.31643            16.78831            24.10474                  65
       321             404.798             0.00000             7.23976            16.82468            24.06444                   -
       322             360.252             0.00000             6.44306            17.64274            24.08580                   -
       323             288.569             0.00000             5.16102            18.99241            24.15344                   -
       324             238.592             0.00000             4.26718            19.93542            24.20260                   -
       325             245.932             0.00000             4.39845            19.79040            24.18886                  66
       326             299.303             0.00000             5.35299            18.78171            24.13471                   -
       327             357.656             0.00000             6.39664            17.70592            24.10255                   -
       328             397.366             0.00000             7.10684            17.01706            24.12390                   -
       329             435.718             0.00000             7.79275            16.37097            24.16372                   -
       330             504.035             0.00000             9.01460            15.14597            24.16057                  67
       331             601.395             0.00000            10.75586            13.34203            24.09789                   -
       332             683.102             0.00000            12.21719            11.80815            24.02533                   -
       333             699.579             0.00000            12.51187            11.49305            24.00492                   -
       334             644.060             0.00000            11.51892            12.52421            24.04313                   -
       335             557.099             0.00000             9.96364            14.12198            24.08561                  68
       336             484.274             0.00000             8.66117            15.41770            24.07886                   -
       337             434.977             0.00000             7.77950            16.24881            24.02831                   -
       338             386.436             0.00000             6.91135            17.07658            23.98793                   -
       339             324.248             0.00000             5.79912            18.19651            23.99564                   -
       340             269.868             0.00000             4.82655            19.20223            24.02878                  69
       341             261.855             0.00000             4.68325            19.34580            24.02904                   -
       342             311.075             0.00000             5.56354            18.40481            23.96835                   -
