        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       178              61.378             0.00000            23.96732          -393.31892          -369.35160                   -
       179              63.049             0.00000            24.61989          -394.15392          -369.53402                   -
       180              66.193             0.00000            25.84738          -395.60470          -369.75732                  37
       181              70.121             0.00000            27.38116          -397.41104          -370.02987                   -
       182              72.797             0.00000            28.42624          -398.72911          -370.30287                   -
       183              72.786             0.00000            28.42202          -398.95452          -370.53250                   -
       184              70.757             0.00000            27.62962          -398.36888          -370.73926                   -
       185              68.639             0.00000            26.80258          -397.78711          -370.98453                  38
       186              67.461             0.00000            26.34278          -397.63512          -371.29234                   -
       187              66.578             0.00000            25.99769          -397.61683          -371.61915                   -
       188              65.130             0.00000            25.43237          -397.34498          -371.91261                   -
       189              63.642             0.00000            24.85128          -397.03342          -372.18214                   -
       190              63.492             0.00000            24.79272          -397.27963          -372.48691                  39
       191              64.910             0.00000            25.34651          -398.20272          -372.85621                   -
       192              66.198             0.00000            25.84953          -399.09599          -373.24646                   -
       193              65.353             0.00000            25.51933          -399.10975          -373.59042                   -
       194              62.167             0.00000            24.27542          -398.14890          -373.87348                   -
       195              58.292             0.00000            22.76211          -396.90156          -374.13945                  40
       196              55.337             0.00000            21.60846          -396.03245          -374.42399                   -
       197              53.473             0.00000            20.88055          -395.58736          -374.70681                   -
       198              52.065             0.00000            20.33078          -395.27415          -374.94337                   -
       199              51.147             0.00000            19.97224          -395.10092          -375.12869                   -
       200              51.592             0.00000            20.14593          -395.45289          -375.30696                  41
       201              53.806             0.00000            21.01067          -396.52799          -375.51731                   -
       202              56.805             0.00000            22.18152          -397.93183          -375.75031                   -
       203              58.962             0.00000            23.02366          -398.99347          -375.96981                   -
       204              59.503             0.00000            23.23490          -399.39991          -376.16501                   -
       205              58.930             0.00000            23.01128          -399.37348          -376.36220                  42
       206              58.080             0.00000            22.67933          -399.26558          -376.58625                   -
       207              57.207             0.00000            22.33841          -399.16764          -376.82923                   -
       208              56.157             0.00000            21.92862          -398.99568          -377.06707                   -
       209              55.061             0.00000            21.50052          -398.79577          -377.29525                   -
       210              54.381             0.00000            21.23486          -398.76680          -377.53193                  43
       211              54.285             0.00000            21.19761          -398.98491          -377.78730                   -
       212              54.352             0.00000            21.22362          -399.26987          -378.04625                   -
       213              54.084             0.00000            21.11922          -399.40784          -378.28862                   -
       214              53.518             0.00000            20.89785          -399.41326          -378.51541                   -
       215              53.073             0.00000            20.72411          -399.46681          -378.74270                  44
       216              52.947             0.00000            20.67502          -399.64937          -378.97435                   -
       217              52.955             0.00000            20.67802          -399.87384          -379.19582                   -
       218              52.991             0.00000            20.69220          -400.09077          -379.39857                   -
       219              53.309             0.00000            20.81653          -400.41438          -379.59785                   -
       220              54.086             0.00000            21.12001          -400.93493          -379.81492                  45
       221              54.892             0.00000            21.43441          -401.48217          -380.04776                   -
       222              54.948             0.00000            21.45641          -401.72985          -380.27344                   -
       223              53.986             0.00000            21.08094          -401.56223          -380.48129                   -
       224              52.576             0.00000            20.53034          -401.22091          -380.69057                   -
       225              51.456             0.00000            20.09270          -401.01911          -380.92642                  46
       226              50.745             0.00000            19.81504          -401.00217          -381.18714                   -
       227              50.090             0.00000            19.55936          -401.00874          -381.44938                   -
       228              49.463             0.00000            19.31453          -401.01933          -381.70480                   -
       229              49.390             0.00000            19.28617          -401.26191          -381.97575                   -
       230              50.191             0.00000            19.59899          -401.88426          -382.28527                  47
